# PAGES2kv2_NAm-cana063LMR417 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-cana063LMR417 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Schweingruber, F.H.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Schweingruber, F.H.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Wakuach Lake 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 55.3
#	Southernmost_Latitude: 55.3
#	Easternmost_Longitude: -67.1
#	Westernmost_Longitude: -67.1
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-cana063LMR417
#	Earliest_Year: 1695
#	Most_Recent_Year: 1988
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1861	1.024
1862	0.972
1863	0.942
1864	0.946
1865	0.885
1866	1.064
1867	1.08
1868	0.941
1869	1.012
1870	1.056
1871	1.044
1872	1.077
1873	1.053
1874	0.915
1875	1.103
1876	1.054
1877	1.117
1878	1.204
1879	1.016
1880	1.011
1881	1.022
1882	1.046
1883	1.006
1884	0.955
1885	0.951
1886	1.015
1887	0.998
1888	0.995
1889	1.022
1890	0.918
1891	0.901
1892	0.994
1893	1.079
1894	0.855
1895	1.089
1896	1.011
1897	1.022
1898	1.131
1899	1.074
1900	1.018
1901	1.037
1902	0.915
1903	0.926
1904	0.891
1905	0.963
1906	0.889
1907	1.05
1908	0.971
1909	1.026
1910	1.015
1911	0.979
1912	0.9
1913	0.905
1914	0.984
1915	1.036
1916	1.142
1917	1.056
1918	0.919
1919	1.161
1920	0.994
1921	0.913
1922	0.981
1923	0.871
1924	0.989
1925	0.966
1926	0.933
1927	0.956
1928	1.037
1929	0.883
1930	1.123
1931	1.028
1932	1.017
1933	0.936
1934	0.901
1935	0.978
1936	0.848
1937	1.097
1938	1.059
1939	1.017
1940	0.966
1941	0.884
1942	1.092
1943	0.988
1944	1.047
1945	0.926
1946	1.086
1947	0.86
1948	1.169
1949	1.004
1950	1.025
1951	1.008
1952	1.089
1953	1.04
1954	1.154
1955	1.122
1956	0.846
1957	0.989
1958	1.043
1959	1.01
1960	1.08
1961	1.13
1962	1.009
1963	0.931
1964	0.978
1965	0.858
1966	0.99
1967	1.029
1968	0.864
1969	0.906
1970	1.014
1971	0.929
1972	0.96
1973	1.09
1974	0.931
1975	0.91
1976	0.953
1977	0.941
1978	0.915
1979	1.129
1980	1.123
1981	1.063
1982	0.927
1983	1.072
1984	1.033
1985	1.075
1986	0.963
1987	1.001
1988	1.053
