# PAGES2kv2_NAm-me010LMR484 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-me010LMR484 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Conkey, L.E.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Conkey, L.E.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Elephant Mountain 
#	Location: 
#	Country: 
#	Northernmost_Latitude: 44.8
#	Southernmost_Latitude: 44.8
#	Easternmost_Longitude: -70.8
#	Westernmost_Longitude: -70.8
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-me010LMR484
#	Earliest_Year: 1667
#	Most_Recent_Year: 1977
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1832	0.955
1833	0.943
1834	1.001
1835	0.902
1836	0.938
1837	0.915
1838	0.965
1839	0.989
1840	1.019
1841	1.075
1842	0.945
1843	0.981
1844	1.062
1845	0.896
1846	1.167
1847	0.95
1848	0.999
1849	0.988
1850	0.878
1851	1.015
1852	1.058
1853	1.01
1854	1.08
1855	0.989
1856	0.926
1857	0.928
1858	1.04
1859	0.991
1860	1.062
1861	0.967
1862	1.054
1863	1.041
1864	0.949
1865	1.122
1866	0.94
1867	0.919
1868	1.043
1869	0.909
1870	1.082
1871	0.932
1872	0.983
1873	0.945
1874	1.007
1875	0.976
1876	0.932
1877	1.018
1878	1.051
1879	0.986
1880	1.103
1881	0.951
1882	0.982
1883	1.058
1884	1.123
1885	0.878
1886	1.12
1887	0.965
1888	0.87
1889	1.04
1890	0.96
1891	1.062
1892	0.98
1893	0.973
1894	1.064
1895	1.031
1896	1.021
1897	1.001
1898	1.021
1899	1.088
1900	1.073
1901	1.082
1902	0.96
1903	0.99
1904	0.982
1905	1.011
1906	1.084
1907	0.969
1908	1.074
1909	0.889
1910	1.01
1911	1.023
1912	0.943
1913	1.035
1914	0.964
1915	1.05
1916	0.991
1917	0.817
1918	1.072
1919	0.953
1920	0.958
1921	1.045
1922	1.005
1923	0.968
1924	0.892
1925	1.038
1926	0.896
1927	0.979
1928	0.984
1929	1.053
1930	1.053
1931	1.081
1932	1.068
1933	1.079
1934	1.046
1935	0.925
1936	1.024
1937	1.089
1938	0.96
1939	1.039
1940	0.932
1941	1.016
1942	1.058
1943	0.932
1944	1.053
1945	1.047
1946	1.001
1947	1.066
1948	1.087
1949	1.057
1950	1.016
1951	1.042
1952	1.058
1953	1.077
1954	0.909
1955	1.085
1956	0.869
1957	1.075
1958	0.912
1959	1.09
1960	1.085
1961	1.113
1962	1.015
1963	0.901
1964	0.913
1965	0.976
1966	0.973
1967	1.003
1968	1.011
1969	0.955
1970	0.971
1971	0.984
1972	0.965
1973	0.99
1974	0.875
1975	0.933
1976	0.9
1977	0.83
