# PAGES2kv2_Ocean2kHR-IndianAbrolhosZinke2014HAB05BLMR603 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Ocean2kHR-IndianAbrolhosZinke2014HAB05BLMR603 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Zinke, J.,Rountrey, A.,Feng, M.,Xie, S.-P.,Dissard, D.,Rankenburg, K.,Lough, J.M.,McCulloch, M.T.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Zinke, J.,Rountrey, A.,Feng, M.,Xie, S.-P.,Dissard, D.,Rankenburg, K.,Lough, J.M.,McCulloch, M.T.
#	Published_Date_or_Year: 
#	Published_Title: Corals record long-term Leeuwin current variability including Ningaloo Niño/Niña since 1795
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.1038/ncomms4607
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Houtman Abrolhos
#	Location: 
#	Country: 
#	Northernmost_Latitude: -28.4609
#	Southernmost_Latitude: -28.4609
#	Easternmost_Longitude: 113.772
#	Westernmost_Longitude: 113.772
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Ocean2kHR-IndianAbrolhosZinke2014HAB05BLMR603
#	Earliest_Year: 1798
#	Most_Recent_Year: 2010
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"duplicate":{"duplicate_file1":"14aust01a.txt", "duplicate_file2":"14aust01b.txt"}} {"database":"PAGES2"}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"sea_surface", "interpDirection":"negative", "seasonality":"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##Sr/Ca	strontium calcium ratio, , , mmol/mol, "[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]", Corals and Sclerosponges, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	Sr/Ca
1972	9.181971636
1973	9.163029817
1974	9.166100825
1975	9.157697453
1976	9.181747049
1977	9.181236479
1978	9.115124634
1979	9.211446624
1980	9.161855939
1981	9.167664734
1982	9.160733175
1983	9.064188425
1984	nan
1985	9.133362747
1986	9.180775369
1987	nan
1988	9.1709541
1989	9.097081277
1990	9.104251908
1991	9.187517816
1992	9.096084338
1993	9.245200765
1994	9.144724741
1995	9.157727108
1996	9.09922741
1997	9.192619788
1998	9.124461327
1999	9.073438378
2000	9.078696347
2001	9.190831348
2002	9.146647652
2003	9.170554743
2004	9.207279156
2005	9.175726648
2006	9.175053786
2007	9.151618387
2008	9.071749364
2009	9.152740196
2010	9.162696292
